date,0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0009520580244597899
2021-03-30,-0.0048608640309208695
2021-03-31,0.0027428717160877802
2021-04-01,0.009699015887375035
2021-04-05,0.0077986341148292134
2021-04-06,0.0013147668374153532
2021-04-07,-0.003246408459406593
2021-04-08,0.0005628132793868447
2021-04-09,0.004976820994432286
2021-04-12,0.0006555061191406111
2021-04-13,0.0029041081757307024
2021-04-14,0.0012640762165022697
2021-04-15,0.009518718975653644
2021-04-16,0.005027143581752692
2021-04-19,-0.004678958297042242
2021-04-20,-0.007607337161592861
2021-04-21,0.00947810344803602
2021-04-22,-0.002627258314168846
2021-04-23,0.011267267087213751
2021-04-26,0.0013771701285367477
2021-04-27,0.0019949303615873918
2021-04-28,-0.0002745721606258705
2021-04-29,0.004829402826585605
2021-04-30,-0.006593051374771945
2021-05-03,0.0006633852642278791
2021-05-04,-0.005787646580864355
2021-05-05,0.003961745958675331
2021-05-06,0.00465795429670662
2021-05-07,0.00782951695668763
2021-05-10,-0.005626436199602592
2021-05-11,-0.009244444038221418
2021-05-12,-0.023146533566493314
2021-05-13,0.011036705120464061
2021-05-14,0.015709737717528142
2021-05-17,-0.005552549220955612
2021-05-18,-0.006531503191750678
2021-05-19,-0.0008967015071215751
2021-05-20,0.010620162181942422
2021-05-21,0.0015612023327927196
2021-05-24,0.0064147985293627995
2021-05-25,-0.004177559459959223
2021-05-26,0.002307712871520957
2021-05-27,0.004883262458976371
2021-05-28,0.0017112089786671643
2021-06-01,0.0030979297838330303
2021-06-02,0.002833197132117278
2021-06-03,-0.0022553494923602266
2021-06-04,0.009507881531769607
2021-06-07,-0.0010084399406066976
2021-06-08,-0.0008679407839463542
2021-06-09,-0.0004530992945502838
2021-06-10,0.005559826040842433
2021-06-11,0.002402676362221987
2021-06-14,-0.0007369270224839222
2021-06-15,-0.0001104200563359632
2021-06-16,-0.007670629160601496
2021-06-17,-0.003584258438630439
2021-06-18,-0.017511156445917744
2021-06-21,0.01542784589580081
2021-06-22,0.0001119179850515057
2021-06-30,0.014535109850916834
2021-07-01,0.005804325319463359
2021-07-02,0.0045263204556107075
2021-07-06,-0.004547240789089797
2021-07-07,0.003756060550610047
2021-07-08,-0.011214803676168958
2021-07-09,0.01361641323667185
2021-07-12,0.0027273216616143397
2021-07-13,-0.007687957346324102
2021-07-14,-0.00047291196868247474
2021-07-15,-7.290347892377827e-05
2021-07-16,-0.006613357101524593
2021-07-19,-0.016087293354393857
2021-07-20,0.016311573474842772
2021-07-21,0.007499139471051485
2021-07-22,-0.0009204429596316791
2021-07-23,0.010567246901069896
2021-07-26,0.004300873842055493
2021-07-27,0.00013286995969765585
2021-07-28,0.0017036613866642791
2021-07-29,0.011162418969759252
2021-07-30,-0.0030401293019385314
2021-08-02,0.0006314855803914634
2021-08-03,0.009423158784030466
2021-08-04,-0.006770345286528103
2021-08-05,0.007090364032498186
2021-08-06,0.00239576303717761
2021-08-09,-0.001896663549041932
2021-08-10,0.00268638592818794
2021-08-11,0.002978389914922914
2021-08-12,0.00032658305972480233
2021-08-13,0.0025236131364724957
2021-08-16,0.001522659373744819
